customer_id,calls,internet_usage,login_frequency
83792,51,33.8,13
83793,436,50.8,26
83794,117,47.06,10
83795,309,37.91,8
83796,571,440.49,4
83797,197,10.3,24
83798,678,208.58,30
83799,498,111.66,8
83800,344,890.87,8
83801,1032,790.69,5
83802,732,188.94,21
83803,576,205.73,3
83804,215,18.2,29
83805,121,13.2,23
83806,340,286.77,6
83807,414,921.1,5
83808,98,17.09,18
83809,94,27.98,20
83810,300,207.5,14
83811,413,921.57,8
83812,1050,806.36,28
83813,126,46.44,26
83814,279,27.02,25
83815,630,255.38,1
83816,315,34.06,26
83817,505,132.19,2
83818,695,987.28,7
83819,367,45.52,13
83820,370,21.19,30
83821,386,44.71,14
83822,193,23.61,1
83823,350,24.01,8
83824,200,28.74,1
83825,266,46.48,27
83826,1000,238.99,30
83827,305,21.19,21
83828,565,162.52,22
83829,198,29.46,14
83830,340,11.13,4
83831,754,757.32,15
83832,300,11.49,1
83833,371,49.69,22
83834,578,290.56,8
83835,601,62.25,18
83836,661,152.81,12
83837,384,33.69,22
83838,309,289.56,5
83839,561,795.06,13
83840,470,194.72,9
83841,145,14.87,15
83842,236,15.64,17
83843,595,231.0,15
83844,84,6.29,3
83845,460,136.93,24
83846,575,70.23,12
83847,558,168.58,7
83848,704,261.64,12
83849,681,218.62,5
83850,626,263.35,18
83851,363,14.34,12
83852,294,105.69,9
83853,761,188.84,11
83854,268,49.79,4
83855,655,222.64,5
83856,199,176.13,5
83857,440,88.97,8
83858,1010,857.66,27
83859,570,107.68,13
83860,281,26.96,9
83861,287,11.03,27
83862,564,166.96,17
83863,161,47.25,29
83864,340,18.09,27
83865,988,768.82,9
83866,754,288.26,12
83867,448,143.05,27
83868,484,224.35,20
83869,461,128.76,13
83870,192,52.12,2
83871,655,70.79,22
83872,931,703.32,12
83873,369,33.25,13
83874,732,299.28,2
83875,341,166.65,17
83876,712,149.24,30
83877,374,687.12,22
83878,846,717.76,19
83879,55,12.83,1
83880,654,254.18,27
83881,308,241.81,1
83882,592,213.76,12
83883,299,11.15,18
83884,153,47.65,5
83885,759,140.01,25
83886,317,192.1,12
83887,375,28.97,12
83888,92,39.03,11
83889,243,9.74,2
83890,184,41.48,29
83891,278,42.33,6
83892,839,611.36,9
83893,389,23.4,13
83894,882,295.62,1
83895,69,12.3,26
83896,860,856.41,24
83897,100,48.64,10
83898,346,20.13,19
83899,193,41.05,16
83900,156,5.27,26
83901,743,368.96,7
83902,509,242.2,12
83903,130,22.31,6
83904,176,12.11,20
83905,240,24.19,1
83906,308,12.62,2
83907,350,218.56,5
83908,359,196.08,14
83909,199,240.64,24
83910,450,227.66,19
83911,354,9.02,5
83912,211,10.47,28
83913,282,19.37,6
83914,345,6.6,2
83915,424,231.59,1
83916,870,509.86,10
83917,202,32.13,8
83918,377,5.81,23
83919,388,269.3,11
83920,52,40.3,13
83921,649,258.47,30
83922,790,298.39,10
83923,91,25.94,27
83924,577,246.55,5
83925,595,189.42,1
83926,505,952.89,1
83927,741,266.59,19
83928,560,273.62,1
83929,285,74.56,19
83930,116,21.64,10
83931,624,916.07,13
83932,373,24.46,9
83933,1052,375.91,21
83934,416,294.41,17
83935,619,369.9,13
83936,343,110.5,17
83937,357,234.02,10
83938,144,38.69,9
83939,531,134.33,27
83940,194,16.84,11
83941,663,262.76,7
83942,937,992.95,8
83943,738,85.69,8
83944,487,63.55,1
83945,1070,582.75,22
83946,800,273.06,6
83947,1034,465.77,15
83948,394,28.91,17
83949,146,45.19,21
83950,209,28.3,27
83951,850,728.54,1
83952,92,7.16,5
83953,209,255.31,16
83954,764,163.6,28
83955,285,15.11,10
83956,560,290.27,3
83957,896,215.15,14
83958,503,291.9,19
83959,362,815.75,1
83960,369,8.82,21
83961,352,348.76,19
83962,277,283.66,8
83963,199,43.3,3
83964,1139,372.13,7
83965,303,7.49,7
83966,147,47.4,7
83967,229,6.17,20
83968,411,52.5,2
83969,176,13.28,17
83970,398,999.11,16
83971,256,19.37,9
83972,849,830.38,17
83973,273,10.75,19
83974,301,34.29,6
83975,530,138.68,11
83976,346,261.89,23
83977,263,35.97,1
83978,172,13.95,30
83979,467,290.62,13
83980,613,160.16,29
83981,287,47.26,16
83982,353,26.89,15
83983,497,123.32,6
83984,285,19.95,25
83985,406,90.95,13
83986,180,34.34,19
83987,1008,163.5,5
83988,744,828.82,22
83989,50,37.68,3
83990,969,227.97,20
83991,223,40.3,30
83992,1060,461.16,17
83993,175,35.59,9
83994,550,244.76,18
83995,359,11.48,14
83996,542,298.23,6
83997,215,37.97,28
83998,243,39.7,7
83999,860,184.21,26
84000,471,53.34,3
84001,66,18.77,21
84002,951,590.51,22
84003,345,210.4,16
84004,154,22.96,11
84005,212,8.29,7
84006,668,300.69,18
84007,292,11.8,5
84008,784,171.01,9
84009,122,6.53,30
84010,157,41.92,10
84011,320,26.85,10
84012,112,19.28,21
84013,311,5.5,8
84014,313,212.31,12
84015,161,47.7,18
84016,997,777.76,4
84017,721,117.86,12
84018,1087,952.12,7
84019,197,17.66,9
84020,584,227.03,14
84021,370,15.13,10
84022,371,51.5,24
84023,1173,184.48,16
84024,102,43.0,3
84025,199,29.56,20
84026,192,46.52,8
84027,325,32.56,18
84028,323,30.74,14
84029,366,43.49,16
84030,1186,869.67,17
84031,86,27.18,25
84032,195,25.2,12
84033,568,44.57,14
84034,220,24.59,7
84035,539,62.79,30
84036,635,185.72,12
84037,813,647.43,2
84038,80,14.76,24
84039,320,38.36,10
84040,426,941.11,14
84041,194,10.28,11
84042,333,186.79,18
84043,498,249.63,1
84044,352,454.59,15
84045,536,232.59,8
84046,503,656.56,14
84047,638,638.38,18
84048,340,13.68,20
84049,695,186.85,29
84050,168,17.7,28
84051,603,657.83,12
84052,572,178.65,18
84053,216,43.38,26
84054,378,17.57,7
84055,631,124.37,1
84056,577,228.76,3
84057,50,28.45,21
84058,104,32.16,30
84059,731,867.86,3
84060,634,70.29,14
84061,337,32.59,1
84062,362,36.81,3
84063,75,13.96,29
84064,350,162.88,27
84065,859,658.35,17
84066,746,568.66,20
84067,184,22.56,14
84068,158,38.36,10
84069,258,212.49,13
84070,763,284.44,21
84071,230,12.11,25
84072,133,28.1,17
84073,545,273.85,1
84074,566,915.44,20
84075,238,81.38,3
84076,208,18.86,18
84077,207,29.05,30
84078,201,44.38,24
84079,896,253.02,9
84080,987,573.15,30
84081,551,203.05,22
84082,108,42.32,2
84083,526,120.5,7
84084,798,903.88,12
84085,1154,398.34,23
84086,278,6.08,8
84087,120,16.2,29
84088,270,35.41,12
84089,474,548.55,29
84090,240,48.26,4
84091,1002,789.68,19
84092,528,442.67,4
84093,370,608.69,20
84094,1165,750.4,1
84095,630,281.86,11
84096,51,42.82,12
84097,453,211.93,14
84098,690,165.03,4
84099,358,166.86,11
84100,323,223.66,9
84101,172,8.79,8
84102,767,137.59,8
84103,694,71.24,14
84104,132,42.33,3
84105,271,5.67,15
84106,55,8.98,7
84107,548,202.93,1
84108,120,30.63,4
84109,226,126.27,13
84110,245,33.29,29
84111,97,10.41,26
84112,108,28.96,15
84113,425,211.96,21
84114,585,822.53,21
84115,65,42.18,24
84116,1155,944.73,26
84117,215,31.6,9
84118,712,579.86,30
84119,297,39.96,29
84120,602,90.9,4
84121,109,45.62,5
84122,1114,999.91,26
84123,171,17.4,2
84124,101,44.85,8
84125,120,32.95,1
84126,505,121.82,3
84127,67,14.18,5
84128,558,76.53,17
84129,419,813.38,30
84130,422,697.63,3
84131,666,87.46,14
84132,373,211.61,21
84133,265,15.9,24
84134,310,43.86,19
84135,277,18.98,29
84136,78,20.6,7
84137,57,48.3,13
84138,311,264.06,1
84139,122,32.04,4
84140,251,5.37,1
84141,76,46.43,25
84142,310,49.35,8
84143,746,147.79,25
84144,832,760.3,30
84145,701,186.56,4
84146,419,227.47,9
84147,564,51.67,9
84148,1111,701.09,16
84149,841,654.06,10
84150,320,62.24,1
84151,603,294.34,2
84152,145,40.42,30
84153,207,153.91,24
84154,410,374.02,2
84155,692,262.42,26
84156,230,7.93,11
84157,348,20.01,24
84158,433,60.71,22
84159,172,37.03,10
84160,194,85.96,10
84161,356,16.24,3
84162,995,429.1,7
84163,177,53.28,10
84164,927,188.14,18
84165,671,222.12,10
84166,157,143.15,3
84167,298,6.38,8
84168,689,111.95,5
84169,336,40.13,4
84170,268,6.74,16
84171,515,173.03,17
84172,254,19.07,17
84173,318,21.8,16
84174,386,30.33,7
84175,314,14.32,10
84176,490,681.21,12
84177,450,353.02,15
84178,1132,450.99,22
84179,1151,909.36,29
84180,540,272.68,30
84181,743,145.84,16
84182,339,43.52,19
84183,312,19.82,28
84184,428,361.69,16
84185,259,19.55,24
84186,685,290.62,23
84187,471,585.78,21
84188,323,216.14,15
84189,330,33.34,9
84190,160,224.09,12
84191,742,125.9,13
84192,303,155.73,17
84193,207,17.58,13
84194,448,214.65,5
84195,1143,610.65,7
84196,269,19.28,6
84197,394,179.06,20
84198,708,180.47,25
84199,875,443.17,22
84200,96,7.37,23
84201,194,26.84,27
84202,646,195.57,26
84203,84,42.32,24
84204,688,200.0,28
84205,479,253.08,10
84206,696,267.98,26
84207,331,193.26,8
84208,1088,303.22,15
84209,232,31.49,21
84210,101,23.39,17
84211,107,42.67,26
84212,388,293.21,26
84213,453,275.64,28
84214,230,28.53,8
84215,156,41.93,27
84216,78,22.84,8
84217,418,532.65,30
84218,742,615.4,18
84219,327,14.13,13
84220,390,59.87,10
84221,243,30.61,3
84222,757,734.79,6
84223,363,891.77,26
84224,745,63.46,6
84225,241,38.29,1
84226,253,23.2,12
84227,719,289.16,22
84228,343,34.75,18
84229,198,156.53,27
84230,77,8.65,1
84231,160,18.36,18
84232,318,219.99,26
84233,432,837.77,3
84234,152,203.31,14
84235,359,266.3,13
84236,689,132.78,13
84237,804,847.93,6
84238,701,105.6,28
84239,278,13.75,27
84240,490,160.78,20
84241,1189,315.71,3
84242,246,38.46,15
84243,382,12.14,2
84244,319,35.65,25
84245,387,290.51,13
84246,473,338.74,13
84247,724,272.13,15
84248,383,43.46,18
84249,1046,515.3,7
84250,640,638.69,18
84251,538,580.86,20
84252,425,678.46,1
84253,138,36.12,8
84254,828,302.93,25
84255,144,44.02,22
84256,468,300.05,10
84257,62,18.05,3
84258,703,163.96,4
84259,624,270.86,19
84260,212,46.63,2
84261,664,267.99,28
84262,1119,207.29,23
84263,58,25.73,22
84264,1138,204.09,24
84265,519,918.16,10
84266,931,820.37,17
84267,111,30.06,1
84268,295,41.72,18
84269,133,6.76,13
84270,69,26.48,3
84271,280,193.08,19
84272,115,13.34,2
84273,933,752.88,9
84274,263,47.32,4
84275,198,228.89,17
84276,543,281.69,30
84277,97,43.83,27
84278,1016,796.89,30
84279,394,178.11,18
84280,164,35.66,22
84281,243,23.26,13
84282,414,144.63,1
84283,487,151.63,23
84284,125,41.65,19
84285,562,635.25,4
84286,612,255.2,8
84287,100,16.1,20
84288,244,24.91,10
84289,423,206.57,20
84290,540,962.51,26
84291,263,44.58,5
84292,359,7.77,8
84293,317,23.19,11
84294,198,5.49,18
84295,542,64.62,9
84296,121,29.46,27
84297,227,12.54,5
84298,134,32.52,26
84299,1131,646.74,16
84300,375,16.64,18
84301,316,18.21,5
84302,371,152.07,16
84303,633,73.98,8
84304,322,25.14,6
84305,95,27.44,7
84306,474,185.24,20
84307,841,747.24,16
84308,210,28.45,10
84309,836,161.33,29
84310,92,18.48,19
84311,361,49.74,11
84312,648,105.74,7
84313,542,263.96,15
84314,331,32.9,18
84315,638,137.53,13
84316,250,41.32,4
84317,290,103.95,6
84318,683,404.04,30
84319,398,12.25,4
84320,547,184.16,19
84321,493,180.54,2
84322,347,19.98,9
84323,312,20.14,2
84324,236,26.51,4
84325,251,21.28,5
84326,348,290.86,23
84327,1111,981.43,17
84328,568,632.6,15
84329,619,232.02,19
84330,618,559.88,17
84331,182,19.21,5
84332,320,100.04,6
84333,353,725.12,22
84334,660,786.64,26
84335,305,228.07,14
84336,943,555.82,22
84337,78,43.02,20
84338,378,41.7,9
84339,530,239.88,17
84340,1089,852.52,10
84341,171,30.25,9
84342,1177,543.26,29
84343,619,87.89,13
84344,344,243.88,13
84345,429,447.39,15
84346,414,59.41,13
84347,398,43.1,28
84348,373,230.06,25
84349,302,35.3,24
84350,855,532.66,19
84351,80,7.7,9
84352,283,7.85,4
84353,333,19.2,29
84354,567,87.13,21
84355,394,93.83,17
84356,761,277.75,7
84357,370,111.51,8
84358,616,153.91,5
84359,560,166.53,10
84360,67,12.38,10
84361,113,39.09,7
84362,257,33.15,1
84363,147,28.13,9
84364,156,6.39,26
84365,280,229.83,22
84366,331,46.07,5
84367,174,39.53,20
84368,305,13.81,26
84369,672,117.66,23
84370,666,257.08,3
84371,332,18.3,5
84372,229,48.49,21
84373,578,47.15,25
84374,516,284.37,22
84375,868,418.7,22
84376,453,192.36,20
84377,340,868.7,27
84378,156,35.15,6
84379,1153,192.19,12
84380,980,436.76,25
84381,178,18.66,1
84382,527,130.53,10
84383,345,46.9,13
84384,670,298.22,3
84385,242,18.46,10
84386,400,277.53,23
84387,731,291.94,3
84388,369,26.34,2
84389,547,75.46,5
84390,566,245.51,1
84391,366,436.43,4
84392,284,44.73,4
84393,348,21.93,11
84394,901,199.79,22
84395,367,28.28,1
84396,238,9.59,6
84397,365,27.18,30
84398,369,12.9,15
84399,262,24.38,9
84400,52,26.23,30
84401,810,850.6,23
84402,741,262.25,7
84403,582,416.86,24
84404,611,100.62,15
84405,111,47.18,17
84406,349,31.35,1
84407,967,642.2,7
84408,508,228.34,21
84409,503,82.63,2
84410,639,46.65,13
84411,245,10.38,29
84412,175,247.47,7
84413,234,48.9,3
84414,131,24.07,26
84415,715,141.49,21
84416,517,410.06,11
84417,679,771.82,15
84418,705,76.31,18
84419,158,34.39,3
84420,633,249.14,4
84421,588,201.17,7
84422,643,339.43,5
84423,500,71.31,11
84424,73,28.68,4
84425,1180,399.23,25
84426,173,166.28,14
84427,199,36.51,26
84428,58,28.72,11
84429,58,32.12,6
84430,732,171.87,17
84431,424,254.79,18
84432,536,709.45,7
84433,504,109.51,21
84434,673,803.11,24
84435,988,507.92,18
84436,194,43.97,20
84437,247,32.81,15
84438,67,45.71,16
84439,252,45.19,4
84440,75,18.42,28
84441,230,7.52,2
84442,1048,578.52,20
84443,155,33.27,30
84444,184,123.58,28
84445,257,147.26,6
84446,76,43.19,10
84447,264,26.35,30
84448,50,18.67,9
84449,257,12.76,11
84450,196,269.71,26
84451,224,16.57,2
84452,699,65.5,20
84453,322,959.12,16
84454,377,18.86,17
84455,674,170.37,5
84456,177,19.57,7
84457,217,93.54,11
84458,679,164.85,5
84459,310,15.61,12
84460,174,40.96,17
84461,151,42.22,17
84462,364,268.85,24
84463,63,32.95,24
84464,223,31.04,4
84465,439,636.8,13
84466,852,667.11,8
84467,314,38.89,26
84468,440,140.95,23
84469,239,42.69,18
84470,79,6.59,17
84471,327,114.93,23
84472,196,46.06,10
84473,633,157.36,16
84474,576,118.77,27
84475,186,9.89,2
84476,509,222.99,21
84477,209,33.55,18
84478,297,125.82,9
84479,292,143.18,22
84480,390,26.47,12
84481,645,351.67,28
84482,331,25.06,29
84483,158,11.48,10
84484,1038,881.88,10
84485,209,31.31,30
84486,645,150.1,25
84487,425,579.99,5
84488,70,45.33,8
84489,144,47.43,12
84490,318,14.71,20
84491,164,47.5,24
84492,273,45.05,9
84493,469,287.51,5
84494,431,104.73,19
84495,515,231.38,8
84496,789,110.73,23
84497,260,124.96,5
84498,387,31.75,12
84499,336,24.97,11
84500,398,12.61,15
84501,321,23.42,20
84502,872,667.69,15
84503,371,990.16,29
84504,207,167.65,26
84505,940,359.35,11
84506,78,24.13,15
84507,160,18.13,8
84508,1096,236.61,18
84509,218,15.05,25
84510,561,184.52,10
84511,373,95.82,9
84512,943,660.69,26
84513,445,86.83,22
84514,284,259.27,24
84515,264,262.93,1
84516,597,847.3,23
84517,118,45.92,25
84518,189,16.34,29
84519,126,34.54,2
84520,751,126.83,13
84521,238,37.46,10
84522,152,22.53,30
84523,287,46.89,4
84524,107,6.12,28
84525,348,26.8,17
84526,347,18.09,11
84527,93,39.09,3
84528,545,272.1,19
84529,540,120.86,8
84530,325,8.96,13
84531,169,45.86,29
84532,270,32.52,2
84533,892,172.43,17
84534,214,33.38,22
84535,343,44.9,21
84536,694,211.64,12
84537,135,35.26,6
84538,649,109.4,2
84539,359,110.71,16
84540,440,227.41,21
84541,728,40.7,29
84542,342,45.2,2
84543,723,269.8,14
84544,723,280.5,12
84545,443,758.33,3
84546,481,263.47,4
84547,310,133.71,30
84548,590,214.21,4
84549,228,30.08,1
84550,642,240.47,28
84551,265,28.57,17
84552,482,75.37,20
84553,393,44.94,22
84554,300,16.72,6
84555,304,943.44,11
84556,634,294.23,22
84557,281,45.59,28
84558,383,12.57,9
84559,77,22.53,8
84560,627,117.64,24
84561,378,7.78,28
84562,145,30.3,29
84563,334,33.46,6
84564,626,73.47,11
84565,567,152.83,26
84566,281,11.55,26
84567,59,47.61,19
84568,262,11.84,13
84569,412,128.91,17
84570,434,129.63,28
84571,303,26.91,21
84572,391,44.92,30
84573,812,502.54,1
84574,719,44.31,26
84575,725,185.97,17
84576,252,250.06,7
84577,256,209.24,12
84578,334,22.0,3
84579,334,15.21,12
84580,152,133.18,25
84581,894,929.08,27
84582,243,33.83,6
84583,222,44.83,23
84584,165,39.58,3
84585,243,15.38,19
84586,305,49.65,13
84587,502,40.87,13
84588,630,175.24,22
84589,731,80.68,24
84590,260,19.99,3
84591,551,172.0,21
84592,114,41.66,21
84593,636,64.01,29
84594,680,57.1,3
84595,91,20.06,5
84596,979,264.35,5
84597,446,279.94,28
84598,126,42.29,10
84599,87,26.94,18
84600,549,42.74,30
84601,635,818.49,24
84602,662,82.85,2
84603,650,126.4,4
84604,518,607.66,13
84605,308,197.52,28
84606,382,44.09,1
84607,689,284.6,24
84608,322,21.57,7
84609,376,37.38,26
84610,590,51.83,5
84611,321,218.01,24
84612,124,20.19,19
84613,387,27.08,29
84614,726,197.16,27
84615,627,190.48,4
84616,262,12.43,9
84617,291,18.5,27
84618,632,937.13,15
84619,207,47.28,27
84620,627,239.18,17
84621,499,197.92,16
84622,104,35.14,3
84623,206,35.23,5
84624,629,229.02,9
84625,624,148.14,9
84626,700,213.84,30
84627,359,37.65,28
84628,124,49.95,7
84629,747,447.49,29
84630,584,211.76,6
84631,765,677.37,22
84632,444,284.67,5
84633,344,41.43,1
84634,354,75.89,17
84635,254,22.01,6
84636,780,298.51,30
84637,151,16.09,22
84638,170,35.07,19
84639,601,56.08,18
84640,208,26.14,13
84641,754,151.39,3
84642,685,96.45,20
84643,666,488.75,30
84644,297,32.34,3
84645,270,249.05,23
84646,365,35.96,9
84647,97,6.84,21
84648,258,192.88,27
84649,354,136.17,18
84650,60,32.38,12
84651,164,227.77,13
84652,586,735.68,2
84653,371,18.76,25
84654,105,30.28,10
84655,775,67.36,10
84656,184,6.58,3
84657,236,38.76,23
84658,275,30.03,24
84659,378,215.61,26
84660,289,28.44,30
84661,186,25.36,30
84662,55,24.14,2
84663,60,43.28,28
84664,569,241.21,12
84665,645,158.08,28
84666,652,584.13,10
84667,309,18.57,20
84668,794,227.6,22
84669,367,78.13,28
84670,59,25.57,26
84671,739,929.13,5
84672,271,181.37,4
84673,213,105.21,28
84674,111,23.26,24
84675,558,275.24,5
84676,282,35.55,11
84677,779,365.8,25
84678,679,217.33,28
84679,292,34.51,12
84680,368,178.68,30
84681,346,10.03,2
84682,706,157.59,1
84683,137,17.35,2
84684,220,78.17,28
84685,1129,516.6,14
84686,1071,462.36,18
84687,220,46.27,19
84688,345,112.05,28
84689,212,49.6,12
84690,1134,339.14,9
84691,284,42.97,29
84692,299,62.7,3
84693,369,26.05,23
84694,351,15.5,6
84695,158,11.44,12
84696,385,92.27,10
84697,461,291.01,30
84698,84,43.89,5
84699,336,23.1,15
84700,233,226.11,11
84701,372,135.16,4
84702,704,43.95,29
84703,382,14.51,28
84704,312,189.61,4
84705,308,34.39,7
84706,880,472.45,12
84707,749,704.27,16
84708,153,31.36,17
84709,548,250.88,4
84710,359,194.46,24
84711,395,293.61,13
84712,1127,909.32,18
84713,329,156.0,28
84714,51,23.14,2
84715,95,27.82,5
84716,127,9.68,12
84717,210,48.06,15
84718,442,813.09,18
84719,118,20.12,27
84720,764,108.28,22
84721,219,150.58,11
84722,152,26.68,25
84723,578,227.57,8
84724,130,21.1,20
84725,479,283.13,9
84726,213,47.91,5
84727,328,25.5,9
84728,260,31.0,9
84729,1035,437.49,27
84730,504,618.96,18
84731,417,178.45,15
84732,263,36.73,25
84733,364,780.47,30
84734,64,48.87,11
84735,315,81.47,23
84736,514,172.43,17
84737,160,210.92,21
84738,847,243.11,26
84739,776,110.19,4
84740,372,882.35,6
84741,365,32.28,28
84742,704,208.71,4
84743,634,771.98,13
84744,596,79.36,23
84745,191,18.95,23
84746,363,39.65,6
84747,311,14.02,24
84748,849,438.98,28
84749,52,40.32,1
84750,602,210.5,5
84751,736,159.89,18
84752,1128,385.14,5
84753,485,198.36,29
84754,807,961.42,13
84755,95,19.84,3
84756,368,30.66,18
84757,216,18.94,20
84758,274,17.18,4
84759,353,13.57,11
84760,273,20.83,2
84761,532,175.55,16
84762,89,42.81,9
84763,1152,231.98,7
84764,716,89.27,24
84765,939,967.08,4
84766,426,144.94,28
84767,263,21.23,21
84768,525,52.11,18
84769,321,299.58,24
84770,373,46.72,18
84771,216,35.64,14
84772,1175,235.83,1
84773,625,768.67,12
84774,1160,999.98,3
84775,442,280.67,22
84776,401,911.05,6
84777,777,414.13,8
84778,851,155.13,19
84779,617,680.74,6
84780,188,232.1,25
84781,152,251.53,23
84782,519,156.8,16
84783,95,21.33,8
84784,345,41.0,11
84785,325,20.98,8
84786,505,167.64,1
84787,690,199.12,22
84788,596,107.29,2
84789,359,147.95,2
84790,517,118.57,17
84791,285,7.66,24
84792,364,456.93,14
84793,260,31.25,27
84794,208,35.28,17
84795,229,77.27,3
84796,417,877.73,4
84797,231,10.64,23
84798,410,152.92,20
84799,109,38.22,1
84800,647,842.97,19
84801,724,293.93,11
84802,636,287.48,30
84803,319,51.66,12
84804,308,31.77,19
84805,160,7.57,16
84806,252,247.11,20
84807,171,23.11,21
84808,567,245.8,29
84809,587,119.57,4
84810,454,182.85,25
84811,545,881.95,8
84812,201,123.77,11
84813,799,84.5,28
84814,304,222.07,5
84815,982,246.54,6
84816,554,215.1,24
84817,71,46.03,24
84818,706,217.23,13
84819,105,11.07,21
84820,53,45.64,26
84821,53,7.34,30
84822,727,79.32,22
84823,1083,790.67,1
84824,224,61.8,5
84825,294,33.06,5
84826,1188,493.44,4
84827,349,19.27,30
84828,541,180.22,16
84829,307,265.47,25
84830,243,14.74,14
84831,103,31.12,13
84832,491,83.81,22
84833,571,807.41,8
84834,421,113.26,29
84835,432,89.15,19
84836,382,46.84,30
84837,289,27.59,1
84838,236,58.32,19
84839,144,34.22,27
84840,213,290.13,1
84841,504,150.33,22
84842,796,865.09,2
84843,357,24.76,5
84844,122,33.0,14
84845,384,33.18,15
84846,269,26.18,11
84847,372,37.53,26
84848,263,8.75,15
84849,261,48.51,30
84850,256,30.09,23
84851,340,160.43,26
84852,385,43.63,2
84853,1167,639.51,11
84854,177,26.62,20
84855,307,14.77,13
84856,59,24.29,23
84857,547,274.81,13
84858,108,39.45,14
84859,341,184.14,15
84860,164,45.22,8
84861,250,29.64,2
84862,197,7.04,4
84863,290,36.76,11
84864,1130,771.19,27
84865,607,67.06,20
84866,1112,720.22,14
84867,198,260.33,5
84868,74,14.22,5
84869,302,28.8,21
84870,160,33.45,3
84871,222,43.78,9
84872,304,149.96,22
84873,321,9.86,19
84874,116,9.0,10
84875,537,818.48,27
84876,290,42.08,23
84877,248,30.25,2
84878,331,187.29,8
84879,225,292.41,4
84880,170,21.35,2
84881,357,49.56,3
84882,70,30.0,17
84883,253,29.93,14
84884,746,283.07,27
84885,91,35.67,4
84886,438,311.5,13
84887,756,999.98,12
84888,239,20.22,12
84889,60,44.82,16
84890,472,90.5,6
84891,107,14.43,1
84892,265,39.68,22
84893,1156,597.98,20
84894,1019,935.36,29
84895,373,35.31,1
84896,370,32.03,30
84897,594,230.8,4
84898,89,27.83,26
84899,223,127.72,13
84900,661,141.46,8
84901,376,218.16,24
84902,293,236.49,27
84903,50,25.18,27
84904,726,290.44,30
84905,122,44.09,21
84906,432,114.67,20
84907,991,512.51,26
84908,677,151.77,14
84909,255,49.76,17
84910,782,277.76,11
84911,755,109.1,19
84912,976,843.22,5
84913,313,214.88,19
84914,227,22.16,20
84915,267,18.49,22
84916,644,352.12,28
84917,58,29.41,23
84918,1127,208.08,23
84919,384,26.69,20
84920,670,685.95,5
84921,364,78.69,25
84922,333,154.39,17
84923,251,94.04,27
84924,912,913.2,27
84925,378,433.55,4
84926,153,17.55,17
84927,122,26.71,12
84928,923,408.73,4
84929,1194,691.89,28
84930,380,391.68,16
84931,959,530.7,17
84932,190,173.04,13
84933,160,208.03,15
84934,121,15.66,5
84935,497,98.14,8
84936,368,20.7,11
84937,1188,635.37,6
84938,1111,702.53,12
84939,633,181.71,26
84940,293,18.89,19
84941,266,7.47,13
84942,346,42.79,6
84943,352,16.01,5
84944,117,23.48,17
84945,687,218.12,5
84946,721,217.23,16
84947,1193,243.41,29
84948,268,31.43,27
84949,392,290.2,1
84950,1076,907.29,6
84951,259,42.68,29
84952,551,118.63,3
84953,909,415.01,6
84954,743,122.03,28
84955,281,116.73,28
84956,174,251.02,25
84957,109,48.43,29
84958,252,19.58,21
84959,843,405.43,16
84960,126,40.61,1
84961,249,46.38,23
84962,687,496.95,22
84963,351,49.82,2
84964,374,45.65,13
84965,109,11.07,16
84966,598,142.39,6
84967,155,44.02,29
84968,208,32.37,1
84969,399,13.94,28
84970,812,253.73,26
84971,205,35.98,21
84972,383,192.88,10
84973,721,138.03,8
84974,407,151.23,30
84975,238,26.12,2
84976,343,698.93,22
84977,138,47.88,22
84978,350,10.94,30
84979,50,8.91,17
84980,480,68.47,17
84981,318,299.39,13
84982,309,157.24,25
84983,208,11.9,24
84984,539,125.21,3
84985,750,115.19,26
84986,399,93.32,18
84987,322,99.24,1
84988,773,43.16,5
84989,229,17.26,26
84990,443,46.63,21
84991,737,286.4,28
84992,264,10.45,28
84993,507,449.81,29
84994,303,24.92,22
84995,565,943.58,14
84996,703,86.8,3
84997,815,526.72,6
84998,683,116.11,29
84999,546,993.76,21
85000,710,103.08,19
85001,595,750.75,24
85002,529,269.01,17
85003,1120,981.07,8
85004,330,36.5,24
85005,290,38.91,7
85006,210,33.14,13
85007,560,157.44,22
85008,169,19.72,26
85009,62,46.35,15
85010,723,123.8,27
85011,446,140.59,3
85012,353,35.85,25
85013,427,174.96,30
85014,413,199.07,27
85015,917,475.99,10
85016,265,19.87,13
85017,371,30.47,4
85018,364,79.87,3
85019,439,250.56,30
85020,106,12.33,19
85021,924,312.76,5
85022,344,30.86,10
85023,613,799.63,9
85024,284,42.41,19
85025,241,25.28,28
85026,281,17.65,26
85027,599,78.08,12
85028,233,10.3,16
85029,83,38.69,19
85030,334,926.23,27
85031,677,273.79,28
85032,131,33.57,16
85033,925,735.09,4
85034,244,46.79,13
85035,178,31.73,9
85036,766,59.83,13
85037,774,214.17,25
85038,256,16.08,27
85039,1074,848.0,15
85040,545,220.23,7
85041,1029,832.29,25
85042,1126,642.1,6
85043,251,279.37,13
85044,446,289.76,25
85045,916,152.06,9
85046,376,5.1,23
85047,235,267.79,17
85048,80,40.5,19
85049,247,46.09,18
85050,314,707.71,7
85051,222,24.2,15
85052,309,27.5,24
85053,204,7.87,3
85054,644,291.84,7
85055,370,259.81,11
85056,515,201.18,2
