customer_id,complaints,tickets,resolution_time
70806,0,0,0.0
70807,3,4,6.26
70808,0,0,0.0
70809,2,2,9.61
70810,3,6,2.05
70811,1,2,3.2
70812,0,0,0.0
70813,0,2,1.61
70814,0,1,21.8
70815,0,0,0.0
70816,0,0,0.0
70817,0,0,0.0
70818,0,3,5.15
70819,3,4,18.02
70820,0,1,48.88
70821,0,0,0.0
70822,2,2,15.3
70823,0,0,0.0
70824,0,0,0.0
70825,0,0,0.0
70826,0,1,1.24
70827,0,0,0.0
70828,0,0,0.0
70829,0,0,0.0
70830,0,1,1.7
70831,0,0,0.0
70832,0,0,0.0
70833,0,1,11.29
70834,1,2,1.48
70835,0,1,25.9
70836,0,0,0.0
70837,3,4,3.32
70838,0,1,29.08
70839,0,0,0.0
70840,0,0,0.0
70841,0,0,0.0
70842,1,2,1.88
70843,3,4,1.2
70844,0,0,0.0
70845,0,0,0.0
70846,0,0,0.0
70847,0,0,0.0
70848,0,0,0.0
70849,0,1,10.32
70850,0,0,0.0
70851,0,1,22.03
70852,0,0,0.0
70853,0,4,1.98
70854,2,3,5.12
70855,0,0,0.0
70856,0,2,20.63
70857,3,3,15.24
70858,1,2,3.15
70859,0,0,0.0
70860,0,0,0.0
70861,0,0,0.0
70862,0,0,0.0
70863,5,6,7.19
70864,0,1,1.9
70865,0,0,0.0
70866,1,2,6.96
70867,1,1,24.33
70868,0,1,11.3
70869,0,3,16.78
70870,2,2,17.56
70871,4,7,48.97
70872,0,0,0.0
70873,0,0,0.0
70874,0,1,11.21
70875,1,1,5.03
70876,1,1,10.38
70877,1,4,3.1
70878,0,0,0.0
70879,0,3,18.33
70880,1,1,22.07
70881,0,0,0.0
70882,1,1,5.67
70883,0,0,0.0
70884,0,1,1.61
70885,1,1,6.93
70886,0,0,0.0
70887,0,1,10.45
70888,0,0,0.0
70889,0,0,0.0
70890,0,1,7.78
70891,0,0,0.0
70892,0,2,1.11
70893,0,2,2.74
70894,0,1,30.0
70895,0,3,11.63
70896,1,2,11.82
70897,0,0,0.0
70898,0,1,13.29
70899,0,1,11.94
70900,0,2,6.06
70901,0,0,0.0
70902,0,2,14.78
70903,0,1,19.22
70904,0,0,0.0
70905,0,1,5.03
70906,0,0,0.0
70907,0,0,0.0
70908,0,0,0.0
70909,0,0,0.0
70910,0,1,5.88
70911,0,0,0.0
70912,0,1,1.01
70913,0,0,0.0
70914,0,0,0.0
70915,0,1,7.92
70916,0,0,0.0
70917,0,1,8.7
70918,0,0,0.0
70919,0,0,0.0
70920,4,7,25.39
70921,1,2,52.85
70922,0,0,0.0
70923,1,2,10.12
70924,0,0,0.0
70925,0,0,0.0
70926,0,0,0.0
70927,0,1,12.66
70928,0,0,0.0
70929,0,0,0.0
70930,0,0,0.0
70931,0,2,20.51
70932,0,2,4.33
70933,0,1,8.78
70934,0,0,0.0
70935,0,2,94.79
70936,2,2,7.17
70937,0,0,0.0
70938,2,3,16.75
70939,0,0,0.0
70940,0,0,0.0
70941,2,2,14.09
70942,0,0,0.0
70943,0,0,0.0
70944,0,1,13.53
70945,0,1,17.8
70946,0,1,2.07
70947,0,0,0.0
70948,2,3,11.93
70949,0,0,0.0
70950,0,1,3.29
70951,1,1,6.87
70952,1,2,14.28
70953,1,1,5.86
70954,0,2,19.43
70955,0,1,1.79
70956,1,1,2.38
70957,0,0,0.0
70958,0,1,9.49
70959,2,2,28.15
70960,0,0,0.0
70961,0,0,0.0
70962,1,2,5.74
70963,0,0,0.0
70964,0,0,0.0
70965,0,2,4.3
70966,0,0,0.0
70967,2,2,6.31
70968,0,1,17.52
70969,0,1,14.41
70970,0,1,19.0
70971,0,0,0.0
70972,0,0,0.0
70973,0,1,10.76
70974,0,0,0.0
70975,0,1,14.77
70976,0,1,5.54
70977,0,1,5.29
70978,0,0,0.0
70979,0,2,9.41
70980,1,2,8.16
70981,0,0,0.0
70982,0,1,12.19
70983,0,2,10.37
70984,0,0,0.0
70985,0,0,0.0
70986,0,0,0.0
70987,0,3,11.46
70988,0,0,0.0
70989,0,2,5.06
70990,0,1,2.15
70991,0,1,2.03
70992,1,1,2.86
70993,0,2,12.36
70994,0,1,14.95
70995,0,0,0.0
70996,2,2,11.85
70997,0,1,2.08
70998,0,0,0.0
70999,0,0,0.0
71000,0,0,0.0
71001,1,2,2.55
71002,2,2,10.63
71003,0,0,0.0
71004,0,0,0.0
71005,2,2,11.95
71006,0,0,0.0
71007,0,1,15.09
71008,0,0,0.0
71009,1,1,31.53
71010,1,1,10.97
71011,0,0,0.0
71012,0,0,0.0
71013,0,0,0.0
71014,0,1,2.69
71015,0,0,0.0
71016,0,0,0.0
71017,1,3,13.3
71018,1,3,23.7
71019,0,0,0.0
71020,2,3,7.49
71021,4,4,12.84
71022,3,4,10.22
71023,0,0,0.0
71024,0,0,0.0
71025,0,1,12.87
71026,0,1,35.94
71027,2,2,17.21
71028,0,3,25.59
71029,1,1,3.67
71030,0,1,13.95
71031,0,0,0.0
71032,0,1,3.92
71033,0,0,0.0
71034,0,0,0.0
71035,0,1,12.96
71036,0,1,3.41
71037,1,2,38.49
71038,0,0,0.0
71039,4,4,3.7
71040,0,0,0.0
71041,0,0,0.0
71042,0,0,0.0
71043,1,2,50.25
71044,0,0,0.0
71045,0,0,0.0
71046,0,0,0.0
71047,0,3,23.41
71048,0,2,10.61
71049,0,1,2.6
71050,0,1,1.68
71051,0,0,0.0
71052,1,1,5.18
71053,0,0,0.0
71054,0,1,8.73
71055,0,0,0.0
71056,0,0,0.0
71057,0,2,1.69
71058,2,2,8.64
71059,0,1,13.42
71060,0,0,0.0
71061,0,2,7.66
71062,0,0,0.0
71063,0,0,0.0
71064,4,4,12.64
71065,0,0,0.0
71066,0,1,26.32
71067,0,0,0.0
71068,0,0,0.0
71069,1,2,15.11
71070,0,0,0.0
71071,0,0,0.0
71072,0,2,29.61
71073,0,0,0.0
71074,1,3,24.64
71075,0,0,0.0
71076,0,0,0.0
71077,0,1,28.09
71078,0,0,0.0
71079,0,1,8.66
71080,0,0,0.0
71081,2,2,22.63
71082,3,3,10.19
71083,0,0,0.0
71084,0,0,0.0
71085,0,0,0.0
71086,0,0,0.0
71087,0,0,0.0
71088,2,3,9.5
71089,0,1,3.81
71090,0,0,0.0
71091,0,1,28.0
71092,0,0,0.0
71093,0,0,0.0
71094,0,0,0.0
71095,0,2,7.4
71096,1,1,5.74
71097,1,1,32.67
71098,0,1,14.72
71099,0,2,4.09
71100,1,2,14.53
71101,0,0,0.0
71102,1,1,7.81
71103,0,0,0.0
71104,0,0,0.0
71105,0,0,0.0
71106,0,0,0.0
71107,1,1,1.68
71108,0,1,2.09
71109,0,1,11.27
71110,0,1,14.76
71111,0,1,10.76
71112,0,0,0.0
71113,0,0,0.0
71114,0,1,4.34
71115,0,1,5.47
71116,0,2,10.29
71117,0,0,0.0
71118,0,0,0.0
71119,0,1,29.85
71120,0,1,14.67
71121,0,0,0.0
71122,0,1,2.87
71123,0,0,0.0
71124,0,2,1.98
71125,0,0,0.0
71126,0,0,0.0
71127,0,1,13.62
71128,0,1,3.47
71129,0,0,0.0
71130,0,2,6.55
71131,0,0,0.0
71132,0,0,0.0
71133,0,1,5.52
71134,0,0,0.0
71135,2,3,28.89
71136,0,1,8.66
71137,0,2,36.04
71138,0,0,0.0
71139,0,2,36.55
71140,0,3,7.11
71141,2,2,6.59
71142,0,1,12.25
71143,0,0,0.0
71144,0,0,0.0
71145,1,3,25.91
71146,0,0,0.0
71147,0,2,16.14
71148,0,1,6.27
71149,1,1,1.71
71150,2,2,14.33
71151,0,1,38.61
71152,0,1,4.25
71153,0,0,0.0
71154,0,0,0.0
71155,0,1,3.97
71156,0,1,17.75
71157,1,1,3.92
71158,0,0,0.0
71159,0,0,0.0
71160,0,1,5.14
71161,0,1,33.79
71162,0,0,0.0
71163,0,3,8.29
71164,0,1,7.24
71165,0,0,0.0
71166,0,1,5.51
71167,0,0,0.0
71168,0,2,5.33
71169,0,0,0.0
71170,2,4,26.89
71171,0,3,6.49
71172,0,0,0.0
71173,1,1,6.69
71174,0,0,0.0
71175,0,0,0.0
71176,0,1,16.93
71177,0,2,52.37
71178,0,1,15.82
71179,0,0,0.0
71180,0,1,2.82
71181,0,0,0.0
71182,0,0,0.0
71183,0,0,0.0
71184,1,2,2.25
71185,0,3,5.77
71186,0,0,0.0
71187,0,0,0.0
71188,3,3,5.45
71189,0,0,0.0
71190,0,2,5.4
71191,0,0,0.0
71192,0,0,0.0
71193,2,2,6.86
71194,0,2,23.07
71195,0,0,0.0
71196,3,3,7.4
71197,0,0,0.0
71198,0,0,0.0
71199,1,2,5.81
71200,1,1,24.58
71201,0,0,0.0
71202,2,2,14.2
71203,0,0,0.0
71204,2,3,1.46
71205,0,2,16.12
71206,0,0,0.0
71207,0,0,0.0
71208,4,5,9.76
71209,1,3,3.57
71210,0,0,0.0
71211,0,1,12.42
71212,1,2,36.13
71213,0,0,0.0
71214,1,1,3.08
71215,0,2,4.69
71216,0,0,0.0
71217,2,6,7.04
71218,0,0,0.0
71219,0,1,2.01
71220,0,0,0.0
71221,0,2,30.62
71222,1,1,37.11
71223,0,0,0.0
71224,0,0,0.0
71225,0,1,1.44
71226,0,2,14.98
71227,0,0,0.0
71228,1,1,2.82
71229,0,0,0.0
71230,0,0,0.0
71231,0,0,0.0
71232,0,0,0.0
71233,0,0,0.0
71234,0,0,0.0
71235,1,2,4.04
71236,0,0,0.0
71237,2,2,12.95
71238,0,1,6.79
71239,0,0,0.0
71240,0,0,0.0
71241,0,2,53.14
71242,3,3,5.53
71243,0,1,22.18
71244,0,0,0.0
71245,0,0,0.0
71246,5,5,11.78
71247,2,2,1.05
71248,0,1,23.4
71249,0,0,0.0
71250,1,2,18.46
71251,0,3,3.26
71252,0,0,0.0
71253,0,0,0.0
71254,1,1,3.07
71255,0,3,19.13
71256,0,2,5.58
71257,0,1,28.14
71258,0,0,0.0
71259,0,1,19.77
71260,0,1,6.5
71261,0,0,0.0
71262,0,0,0.0
71263,0,1,10.02
71264,0,0,0.0
71265,0,1,4.75
71266,0,0,0.0
71267,0,1,2.78
71268,1,3,10.21
71269,0,0,0.0
71270,3,3,15.53
71271,0,1,3.42
71272,0,0,0.0
71273,3,3,8.78
71274,1,2,6.05
71275,0,2,3.66
71276,0,0,0.0
71277,0,0,0.0
71278,0,0,0.0
71279,0,1,10.5
71280,0,1,16.76
71281,2,2,1.19
71282,0,0,0.0
71283,0,1,1.5
71284,0,0,0.0
71285,1,1,3.38
71286,1,1,16.03
71287,0,1,21.91
71288,0,1,4.93
71289,0,0,0.0
71290,1,2,3.36
71291,1,1,41.01
71292,0,0,0.0
71293,0,1,5.54
71294,2,4,2.79
71295,0,2,11.71
71296,1,1,17.82
71297,0,1,15.46
71298,0,0,0.0
71299,0,0,0.0
71300,1,1,1.31
71301,0,0,0.0
71302,0,1,1.69
71303,1,1,4.98
71304,0,0,0.0
71305,0,1,1.65
71306,2,2,3.14
71307,0,1,29.78
71308,0,0,0.0
71309,0,0,0.0
71310,2,2,9.94
71311,0,0,0.0
71312,0,3,1.59
71313,0,4,25.05
71314,1,1,1.24
71315,1,1,7.23
71316,0,0,0.0
71317,1,2,9.2
71318,0,0,0.0
71319,0,0,0.0
71320,0,1,17.95
71321,0,3,12.4
71322,0,0,0.0
71323,1,4,28.03
71324,0,2,1.49
71325,0,0,0.0
71326,0,0,0.0
71327,0,1,5.34
71328,0,1,10.77
71329,0,1,14.5
71330,0,0,0.0
71331,0,2,8.74
71332,0,0,0.0
71333,0,1,13.35
71334,1,3,17.41
71335,0,0,0.0
71336,0,2,5.18
71337,0,1,9.64
71338,0,0,0.0
71339,1,1,7.14
71340,0,0,0.0
71341,0,0,0.0
71342,0,3,54.85
71343,0,0,0.0
71344,1,1,2.16
71345,0,0,0.0
71346,0,0,0.0
71347,0,1,10.23
71348,0,0,0.0
71349,0,0,0.0
71350,0,0,0.0
71351,0,0,0.0
71352,1,1,12.99
71353,0,0,0.0
71354,0,0,0.0
71355,0,0,0.0
71356,5,5,20.09
71357,1,5,10.45
71358,0,0,0.0
71359,0,1,12.88
71360,0,0,0.0
71361,0,0,0.0
71362,0,0,0.0
71363,0,0,0.0
71364,0,4,1.31
71365,0,1,8.76
71366,0,0,0.0
71367,0,1,22.85
71368,2,2,8.87
71369,0,1,7.25
71370,0,0,0.0
71371,0,0,0.0
71372,0,0,0.0
71373,0,0,0.0
71374,0,0,0.0
71375,0,0,0.0
71376,0,1,14.53
71377,0,1,13.94
71378,0,0,0.0
71379,0,1,23.55
71380,0,0,0.0
71381,0,2,9.67
71382,0,0,0.0
71383,0,2,17.06
71384,0,0,0.0
71385,0,0,0.0
71386,0,1,12.66
71387,0,0,0.0
71388,0,0,0.0
71389,0,1,3.43
71390,1,1,2.3
71391,1,1,6.12
71392,0,0,0.0
71393,1,1,14.32
71394,0,0,0.0
71395,0,0,0.0
71396,0,1,18.57
71397,5,6,2.57
71398,0,0,0.0
71399,0,1,1.14
71400,0,1,3.66
71401,0,2,11.03
71402,0,1,5.19
71403,1,1,11.04
71404,0,2,4.02
71405,0,1,7.1
71406,5,5,2.16
71407,0,0,0.0
71408,0,0,0.0
71409,0,3,2.91
71410,0,1,6.42
71411,0,0,0.0
71412,5,5,3.43
71413,0,1,1.32
71414,1,1,36.77
71415,0,0,0.0
71416,0,1,23.73
71417,1,1,6.52
71418,0,0,0.0
71419,0,1,15.52
71420,0,0,0.0
71421,4,4,4.02
71422,0,2,6.35
71423,0,0,0.0
71424,0,0,0.0
71425,0,0,0.0
71426,0,0,0.0
71427,2,2,24.98
71428,0,0,0.0
71429,0,2,6.57
71430,0,0,0.0
71431,1,2,7.41
71432,0,2,22.5
71433,1,1,19.52
71434,0,0,0.0
71435,1,1,14.99
71436,0,0,0.0
71437,0,0,0.0
71438,0,1,5.64
71439,0,1,1.89
71440,0,1,1.25
71441,0,0,0.0
71442,0,1,35.32
71443,0,1,15.19
71444,0,0,0.0
71445,2,2,2.01
71446,0,0,0.0
71447,0,0,0.0
71448,0,0,0.0
71449,0,0,0.0
71450,0,1,22.12
71451,0,1,2.56
71452,0,2,14.11
71453,0,0,0.0
71454,2,2,26.4
71455,0,3,43.57
71456,1,2,1.23
71457,0,0,0.0
71458,0,1,10.47
71459,0,0,0.0
71460,0,3,1.08
71461,2,2,1.77
71462,0,4,26.45
71463,0,0,0.0
71464,0,0,0.0
71465,0,1,3.7
71466,0,2,26.73
71467,4,5,2.42
71468,0,1,2.58
71469,0,2,7.3
71470,0,0,0.0
71471,0,0,0.0
71472,0,2,2.4
71473,3,3,21.32
71474,0,0,0.0
71475,0,1,4.9
71476,0,0,0.0
71477,2,4,48.98
71478,1,2,4.74
71479,0,0,0.0
71480,0,0,0.0
71481,0,1,22.55
71482,1,2,6.03
71483,0,0,0.0
71484,1,1,9.75
71485,0,0,0.0
71486,0,1,39.08
71487,1,1,3.04
71488,0,2,4.24
71489,0,0,0.0
71490,0,0,0.0
71491,2,2,1.11
71492,0,1,2.56
71493,0,3,25.51
71494,0,1,6.25
71495,0,0,0.0
71496,5,5,9.86
71497,1,1,12.2
71498,0,0,0.0
71499,0,0,0.0
71500,0,0,0.0
71501,0,2,14.93
71502,0,1,14.69
71503,0,0,0.0
71504,1,2,35.65
71505,3,3,7.25
71506,0,0,0.0
71507,0,0,0.0
71508,0,0,0.0
71509,1,1,3.78
71510,0,0,0.0
71511,3,4,16.44
71512,0,0,0.0
71513,0,0,0.0
71514,0,0,0.0
71515,0,0,0.0
71516,2,3,13.54
71517,3,5,10.45
71518,0,0,0.0
71519,0,0,0.0
71520,1,1,4.29
71521,2,2,3.02
71522,0,0,0.0
71523,0,0,0.0
71524,3,3,29.38
71525,0,0,0.0
71526,0,0,0.0
71527,0,0,0.0
71528,1,2,10.78
71529,0,0,0.0
71530,0,1,5.13
71531,0,1,9.63
71532,2,3,22.61
71533,0,0,0.0
71534,0,3,4.85
71535,0,1,1.69
71536,0,2,13.61
71537,0,0,0.0
71538,0,3,23.23
71539,2,2,8.11
71540,0,2,5.97
71541,0,2,16.85
71542,0,1,4.16
71543,0,1,8.19
71544,5,5,4.41
71545,1,1,21.46
71546,0,0,0.0
71547,0,1,5.13
71548,0,0,0.0
71549,0,0,0.0
71550,0,1,5.83
71551,0,1,11.64
71552,0,1,15.03
71553,0,2,20.98
71554,0,1,6.32
71555,1,1,37.44
71556,0,1,27.31
71557,0,0,0.0
71558,2,2,26.36
71559,0,0,0.0
71560,0,1,4.24
71561,0,1,4.44
71562,1,2,6.64
71563,0,1,18.57
71564,5,6,1.72
71565,0,2,20.24
71566,0,0,0.0
71567,0,0,0.0
71568,0,0,0.0
71569,0,0,0.0
71570,0,0,0.0
71571,0,0,0.0
71572,2,2,6.87
71573,0,0,0.0
71574,0,1,19.08
71575,0,0,0.0
71576,0,0,0.0
71577,0,0,0.0
71578,1,1,12.34
71579,0,0,0.0
71580,0,0,0.0
71581,0,0,0.0
71582,1,1,2.78
71583,0,0,0.0
71584,1,2,4.16
71585,3,4,5.34
71586,1,1,28.74
71587,0,0,0.0
71588,0,2,3.95
71589,0,0,0.0
71590,0,3,5.3
71591,0,0,0.0
71592,1,1,7.43
71593,0,0,0.0
71594,0,1,1.32
71595,0,1,23.72
71596,0,0,0.0
71597,0,0,0.0
71598,0,0,0.0
71599,1,1,5.03
71600,1,1,4.38
71601,0,0,0.0
71602,0,0,0.0
71603,0,1,3.86
71604,0,0,0.0
71605,0,0,0.0
71606,1,3,11.9
71607,0,0,0.0
71608,0,1,1.12
71609,0,0,0.0
71610,0,0,0.0
71611,0,0,0.0
71612,0,0,0.0
71613,0,1,50.32
71614,0,0,0.0
71615,1,2,18.39
71616,0,1,18.83
71617,0,1,13.37
71618,0,1,17.74
71619,1,2,18.05
71620,5,7,1.65
71621,1,3,10.82
71622,1,1,1.27
71623,1,1,3.99
71624,5,5,3.63
71625,2,2,10.13
71626,0,2,2.84
71627,0,0,0.0
71628,0,0,0.0
71629,0,0,0.0
71630,0,1,1.9
71631,1,1,3.04
71632,0,0,0.0
71633,0,0,0.0
71634,2,2,21.51
71635,0,0,0.0
71636,0,0,0.0
71637,0,2,29.14
71638,0,1,8.35
71639,0,0,0.0
71640,2,4,20.12
71641,1,2,21.68
71642,0,0,0.0
71643,1,3,18.45
71644,0,0,0.0
71645,0,1,16.19
71646,1,1,2.47
71647,0,0,0.0
71648,0,1,12.58
71649,2,4,12.98
71650,0,0,0.0
71651,0,0,0.0
71652,0,0,0.0
71653,0,4,3.6
71654,0,0,0.0
71655,0,0,0.0
71656,1,1,20.33
71657,1,1,7.49
71658,0,0,0.0
71659,1,1,10.84
71660,0,1,3.19
71661,0,0,0.0
71662,0,0,0.0
71663,1,2,1.02
71664,0,0,0.0
71665,0,0,0.0
71666,5,5,6.73
71667,0,1,24.64
71668,0,0,0.0
71669,0,0,0.0
71670,0,1,5.93
71671,0,1,1.83
71672,1,1,8.4
71673,0,1,21.52
71674,0,0,0.0
71675,0,0,0.0
71676,0,3,8.66
71677,0,2,20.22
71678,0,1,2.13
71679,0,0,0.0
71680,2,2,7.92
71681,0,1,5.89
71682,0,4,23.52
71683,0,0,0.0
71684,1,1,12.12
71685,0,0,0.0
71686,0,0,0.0
71687,0,1,21.96
71688,0,1,3.51
71689,0,0,0.0
71690,0,0,0.0
71691,0,0,0.0
71692,0,2,11.81
71693,0,0,0.0
71694,2,2,10.84
71695,1,2,25.73
71696,1,2,5.62
71697,0,1,2.27
71698,0,0,0.0
71699,0,1,6.06
71700,0,1,16.61
71701,0,0,0.0
71702,0,0,0.0
71703,0,0,0.0
71704,0,0,0.0
71705,0,2,6.64
71706,0,0,0.0
71707,3,3,9.19
71708,0,0,0.0
71709,0,1,8.9
71710,0,2,10.22
71711,1,1,18.91
71712,0,1,9.17
71713,0,0,0.0
71714,0,0,0.0
71715,0,2,14.58
71716,0,0,0.0
71717,0,0,0.0
71718,0,2,1.45
71719,1,1,11.7
71720,0,0,0.0
71721,0,0,0.0
71722,0,0,0.0
71723,0,0,0.0
71724,1,1,10.8
71725,0,2,10.75
71726,1,2,12.81
71727,1,2,6.44
71728,0,0,0.0
71729,0,1,6.45
71730,0,2,14.66
71731,1,4,23.33
71732,0,3,28.11
71733,0,1,30.78
71734,0,0,0.0
71735,0,0,0.0
71736,0,1,6.66
71737,0,0,0.0
71738,0,1,3.68
71739,0,0,0.0
71740,2,2,5.48
71741,1,2,4.47
71742,0,0,0.0
71743,0,4,1.35
71744,0,0,0.0
71745,1,3,1.47
71746,0,0,0.0
71747,0,0,0.0
71748,0,0,0.0
71749,1,2,15.1
71750,0,2,29.2
71751,0,0,0.0
71752,0,0,0.0
71753,0,0,0.0
71754,0,0,0.0
71755,0,1,15.27
71756,0,2,4.97
71757,0,0,0.0
71758,0,0,0.0
71759,0,0,0.0
71760,1,5,31.38
71761,0,1,1.22
71762,0,0,0.0
71763,1,1,1.34
71764,0,0,0.0
71765,0,0,0.0
71766,0,0,0.0
71767,0,1,8.31
71768,0,0,0.0
71769,1,2,34.8
71770,0,1,14.87
71771,0,2,17.59
71772,0,1,3.03
71773,2,2,21.87
71774,0,3,3.67
71775,1,1,5.43
71776,0,0,0.0
71777,0,0,0.0
71778,0,0,0.0
71779,3,4,2.43
71780,0,1,22.67
71781,0,0,0.0
71782,0,0,0.0
71783,0,0,0.0
71784,1,2,112.29
71785,0,1,16.24
71786,1,2,10.23
71787,0,2,8.59
71788,0,1,14.91
71789,0,0,0.0
71790,0,1,22.15
71791,0,0,0.0
71792,0,0,0.0
71793,0,2,12.68
71794,0,4,4.18
71795,1,1,14.94
71796,1,1,1.89
71797,1,1,1.32
71798,1,2,31.65
71799,1,5,18.79
71800,0,0,0.0
71801,0,0,0.0
71802,0,2,33.01
71803,0,0,0.0
71804,0,0,0.0
71805,0,0,0.0
71806,0,2,15.61
71807,1,5,5.75
71808,0,0,0.0
71809,0,0,0.0
71810,0,0,0.0
71811,2,4,7.96
71812,2,2,4.68
71813,2,3,15.47
71814,0,0,0.0
71815,0,0,0.0
71816,0,0,0.0
71817,0,0,0.0
71818,0,2,27.59
71819,2,2,34.97
71820,0,0,0.0
71821,0,1,23.82
71822,0,0,0.0
71823,0,0,0.0
71824,1,1,4.82
71825,0,0,0.0
71826,0,3,4.49
71827,0,0,0.0
71828,0,0,0.0
71829,1,1,10.83
71830,0,0,0.0
71831,0,0,0.0
71832,0,0,0.0
71833,0,0,0.0
71834,1,1,9.62
71835,0,0,0.0
71836,0,0,0.0
71837,1,1,6.24
71838,0,1,20.75
71839,0,2,10.18
71840,0,1,1.51
71841,0,0,0.0
71842,0,0,0.0
71843,0,1,7.7
71844,0,1,10.14
71845,0,0,0.0
71846,0,0,0.0
71847,0,1,22.08
71848,0,1,1.48
71849,0,2,25.5
71850,0,0,0.0
71851,0,1,21.96
71852,0,1,13.12
71853,0,2,13.21
71854,0,0,0.0
71855,0,0,0.0
71856,0,1,8.25
71857,3,3,5.59
71858,0,2,1.48
71859,0,4,28.41
71860,1,1,2.42
71861,1,4,19.83
71862,0,0,0.0
71863,0,1,7.55
71864,1,4,20.26
71865,0,1,4.83
71866,0,1,2.35
71867,2,2,3.51
71868,2,2,5.32
71869,0,0,0.0
71870,0,1,3.75
71871,0,0,0.0
71872,0,0,0.0
71873,0,1,37.24
71874,0,2,5.53
71875,0,0,0.0
71876,0,0,0.0
71877,0,0,0.0
71878,1,2,9.91
71879,0,0,0.0
71880,0,2,18.35
71881,0,0,0.0
71882,1,1,11.03
71883,1,1,28.0
71884,0,2,10.07
71885,0,1,4.46
71886,0,3,1.68
71887,2,3,11.08
71888,1,3,1.9
71889,0,0,0.0
71890,1,1,7.06
71891,1,1,3.04
71892,1,1,7.55
71893,0,0,0.0
71894,0,0,0.0
71895,4,4,2.97
71896,2,2,13.13
71897,0,1,11.94
71898,0,0,0.0
71899,0,1,16.55
71900,2,2,7.27
71901,0,1,9.58
71902,0,0,0.0
71903,1,1,3.26
71904,0,0,0.0
71905,4,4,10.19
71906,0,1,25.58
71907,0,0,0.0
71908,0,0,0.0
71909,0,3,3.62
71910,0,1,6.97
71911,0,4,9.24
71912,1,3,10.83
71913,2,2,36.81
71914,3,3,10.5
71915,1,1,4.27
71916,0,0,0.0
71917,0,1,19.77
71918,1,3,2.54
71919,0,0,0.0
71920,0,4,4.38
71921,0,0,0.0
71922,1,2,25.55
71923,0,0,0.0
71924,1,2,10.25
71925,0,2,8.66
71926,0,4,13.14
71927,3,4,8.93
71928,0,0,0.0
71929,1,1,69.51
71930,0,0,0.0
71931,0,0,0.0
71932,0,0,0.0
71933,0,1,26.98
71934,0,0,0.0
71935,0,0,0.0
71936,2,3,20.24
71937,0,2,17.55
71938,1,1,66.7
71939,0,0,0.0
71940,0,0,0.0
71941,0,2,22.04
71942,0,1,3.23
71943,0,2,56.89
71944,2,2,21.35
71945,0,0,0.0
71946,0,0,0.0
71947,0,0,0.0
71948,1,1,14.37
71949,0,0,0.0
71950,1,3,1.17
71951,0,0,0.0
71952,1,1,15.49
71953,0,1,11.03
71954,0,0,0.0
71955,0,0,0.0
71956,0,0,0.0
71957,0,0,0.0
71958,0,2,1.45
71959,2,4,3.13
71960,0,0,0.0
71961,1,1,22.45
71962,0,0,0.0
71963,0,0,0.0
71964,0,0,0.0
71965,0,2,18.0
71966,0,2,1.68
71967,2,2,33.23
71968,0,1,15.1
71969,1,2,5.43
71970,0,0,0.0
71971,0,0,0.0
71972,0,0,0.0
71973,0,1,5.09
71974,0,0,0.0
71975,0,0,0.0
71976,0,0,0.0
71977,0,1,7.96
71978,0,0,0.0
71979,0,2,13.59
71980,5,6,4.42
71981,0,0,0.0
71982,0,0,0.0
71983,1,1,21.59
71984,0,0,0.0
71985,0,0,0.0
71986,0,0,0.0
71987,0,1,48.13
71988,3,3,26.92
71989,0,1,13.7
71990,0,0,0.0
71991,1,1,6.25
71992,0,0,0.0
71993,3,4,2.09
71994,1,1,32.94
71995,2,3,7.91
71996,0,1,42.91
71997,0,0,0.0
71998,0,0,0.0
71999,0,1,2.13
72000,0,0,0.0
72001,0,0,0.0
72002,0,1,13.77
72003,0,0,0.0
72004,0,0,0.0
72005,0,2,9.11
72006,0,0,0.0
72007,0,0,0.0
72008,1,1,12.81
72009,1,2,3.22
72010,0,0,0.0
72011,0,0,0.0
72012,0,1,7.46
72013,0,0,0.0
72014,0,2,1.5
72015,0,2,6.61
72016,1,1,2.42
72017,0,0,0.0
72018,0,2,16.81
72019,0,1,10.58
72020,0,1,2.15
72021,0,0,0.0
72022,0,0,0.0
72023,0,1,2.52
72024,2,2,40.32
72025,0,0,0.0
72026,5,5,31.29
72027,0,0,0.0
72028,1,1,3.79
72029,0,1,21.02
72030,2,4,40.55
72031,0,0,0.0
72032,0,1,4.96
72033,1,1,7.21
72034,0,0,0.0
72035,0,0,0.0
72036,0,0,0.0
72037,0,2,3.09
72038,0,0,0.0
72039,0,0,0.0
72040,1,1,4.12
72041,0,0,0.0
72042,0,1,4.36
72043,0,0,0.0
72044,0,0,0.0
72045,0,0,0.0
72046,0,0,0.0
72047,0,0,0.0
72048,0,2,13.26
72049,0,1,10.37
72050,1,1,15.45
72051,1,2,35.38
72052,0,0,0.0
72053,1,1,5.38
72054,0,4,3.06
72055,1,2,23.49
72056,3,3,14.25
72057,2,2,18.45
72058,0,1,7.13
72059,0,2,12.41
72060,1,1,13.49
72061,1,1,1.4
72062,0,1,4.3
72063,0,0,0.0
72064,0,2,6.38
72065,0,0,0.0
72066,0,0,0.0
72067,0,3,33.75
72068,0,0,0.0
72069,0,1,8.57
72070,0,0,0.0
72071,0,1,16.41
72072,0,1,2.47
72073,0,0,0.0
72074,1,1,33.6
72075,0,0,0.0
72076,0,0,0.0
